7745926, 04-01 11:03:25.926,10,154081,-2,-782658,0,-941855
7745927, 04-01 11:03:25.937,10,321003,-2,-782658,0,-983586
7745928, 04-01 11:03:25.948,11,489455,-2,-240162,0,-983586
7745929, 04-01 11:03:25.960,11,489455,-2,-448814,0,-983586
7745930, 04-01 11:03:25.971,11,489455,-2,-448814,0,-399360
7745931, 04-01 11:03:25.982,10,821768,-2,-114971,0,-566282
7745932, 04-01 11:03:25.993,10,821768,-1,-447284,0,-274169
7745933, 04-01 11:03:26.005,9,444664,-1,-572475,0,101404
7745934, 04-01 11:03:26.016,11,239072,-2,-198432,0,-441090
7745935, 04-01 11:03:26.027,9,778507,-2,-114971,1,395047
7745936, 04-01 11:03:26.039,8,943899,-2,-949579,0,-274169
7745937, 04-01 11:03:26.050,10,362733,-1,-280362,-1,-442621
7745938, 04-01 11:03:26.061,9,820238,-3,-283423,-2,-444151
7745939, 04-01 11:03:26.073,9,736777,-3,-575536,-1,-776464
7745940, 04-01 11:03:26.084,9,444664,-2,-114971,-1,-233968
7745941, 04-01 11:03:26.095,8,359673,-2,-907849,-1,-275699
7745942, 04-01 11:03:26.106,7,900638,-4,-785718,0,-733203
7745943, 04-01 11:03:26.118,8,443134,-3,-74771,0,-441090
7745944, 04-01 11:03:26.129,8,985629,-3,-408614,0,-566282
7745945, 04-01 11:03:26.140,10,738307,-3,-867649,0,17943
7745946, 04-01 11:03:26.152,11,72150,-2,-490545,0,-566282
7745947, 04-01 11:03:26.163,9,861968,-2,-240162,0,-608012
7745948, 04-01 11:03:26.174,11,30420,-3,-33040,0,-107247
7745949, 04-01 11:03:26.186,10,446194,-2,-532275,0,-65517
7745950, 04-01 11:03:26.197,9,69090,-4,-159762,0,643900
7745951, 04-01 11:03:26.208,9,69090,-3,-992840,0,476978
7745952, 04-01 11:03:26.220,8,276212,-3,-658997,1,269856
7745953, 04-01 11:03:26.231,9,736777,-3,-408614,0,476978
7745954, 04-01 11:03:26.242,10,404464,-2,-782658,0,-399360
7745955, 04-01 11:03:26.253,10,988690,-2,-824388,0,-983586
7745956, 04-01 11:03:26.265,10,821768,-2,-782658,0,-983586
7745957, 04-01 11:03:26.276,10,988690,-2,-240162,0,-399360
7745958, 04-01 11:03:26.287,10,988690,-2,-782658,0,-566282
7745959, 04-01 11:03:26.298,10,988690,-2,-156701,0,-983586
7745960, 04-01 11:03:26.310,11,155611,-1,-489014,0,-566282
7745961, 04-01 11:03:26.321,11,155611,-1,-489014,0,-399360
7745962, 04-01 11:03:26.332,11,489455,-2,-448814,0,-983586
7745963, 04-01 11:03:26.343,11,72150,-2,-532275,0,-983586
7745964, 04-01 11:03:26.355,10,988690,-2,-782658,-1,-317429
7745965, 04-01 11:03:26.366,11,113881,-2,-114971,-1,-734734
7745966, 04-01 11:03:26.377,10,821768,-2,-782658,-1,-943386
7745967, 04-01 11:03:26.388,10,821768,-2,-782658,-1,-67047
7745968, 04-01 11:03:26.400,10,988690,-2,-782658,-1,-943386
7745969, 04-01 11:03:26.411,10,821768,-2,-782658,-1,-67047
7745970, 04-01 11:03:26.422,10,321003,-2,-782658,-1,-108777
7745971, 04-01 11:03:26.433,10,154081,-2,-448814,0,-315899
7745972, 04-01 11:03:26.445,9,736777,-2,-448814,0,184865
7745973, 04-01 11:03:26.456,10,154081,-2,-114971,0,-315899
7745974, 04-01 11:03:26.467,10,821768,-2,-782658,0,-441090
7745975, 04-01 11:03:26.478,11,72150,-2,-114971,0,-315899
7745976, 04-01 11:03:26.490,11,489455,-2,-448814,0,-399360
7745977, 04-01 11:03:26.501,11,72150,-2,-782658,0,-274169
7745978, 04-01 11:03:26.512,10,446194,-2,-866119,0,-441090
7745979, 04-01 11:03:26.523,9,736777,-2,-448814,0,-274169
7745980, 04-01 11:03:26.535,9,486394,-1,-447284,0,-274169
7745981, 04-01 11:03:26.546,9,653316,-2,-114971,0,-399360
7745982, 04-01 11:03:26.557,10,321003,-2,-448814,-1,-317429
7745983, 04-01 11:03:26.568,10,404464,-2,-782658,-1,-609542
7745984, 04-01 11:03:26.580,10,404464,-3,-450344,-1,-943386
7745985, 04-01 11:03:26.591,10,362733,-2,-824388,-1,-150508
7745986, 04-01 11:03:26.602,10,821768,-2,-782658,-1,-67047
7745987, 04-01 11:03:26.614,11,113881,-2,-73240,0,-524551
7745988, 04-01 11:03:26.625,10,821768,-2,-824388,0,-399360
